"qseqid.x","gi","accession","mismatch_forward","forward_start","forward_stop","staxids","distinct_entries.x","qseqid.y","mismatch_reverse","reverse_start","reverse_stop","distinct_entries.y","product_length","taxid","species","superkingdom","kingdom","phylum","subphylum","superclass","class","subclass","order","family","subfamily","genus","infraorder","subcohort","superorder","superfamily","tribe","subspecies","subgenus","species.group","parvorder","varietas"
"forward_row_1",1559952700,"KY410913.1",0,2163,2177,"2505934",2,"reverse_row_4",0,2384,2363,2,221,2505934,"Callosciurus pygerythrus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Callosciurus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559952713,"KY410914.1",1,2166,2180,"644236",2,"reverse_row_4",1,2386,2365,2,220,644236,"Callosciurus inornatus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Callosciurus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559952727,"KY410915.1",1,2165,2179,"644236",2,"reverse_row_4",1,2385,2364,2,220,644236,"Callosciurus inornatus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Callosciurus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559952742,"KY410916.1",1,2165,2179,"644236",2,"reverse_row_4",1,2385,2364,2,220,644236,"Callosciurus inornatus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Callosciurus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559953662,"KY410981.1",1,2198,2212,"461710",2,"reverse_row_4",1,2423,2402,2,225,461710,"Tamiops mcclellandii",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Tamiops",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559953703,"KY410984.1",0,2204,2218,"1684337",2,"reverse_row_4",0,2428,2407,2,224,1684337,"Lariscus obscurus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Lariscus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559953731,"KY410986.1",0,2205,2219,"1684337",2,"reverse_row_4",0,2429,2408,2,224,1684337,"Lariscus obscurus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Lariscus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559953745,"KY410987.1",0,2203,2217,"1684337",2,"reverse_row_4",0,2427,2406,2,224,1684337,"Lariscus obscurus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Lariscus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559953759,"KY410988.1",0,2205,2219,"1684337",3,"reverse_row_4",0,2430,2409,3,225,1684337,"Lariscus obscurus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Lariscus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559953801,"KY410991.1",0,2159,2173,"226571",2,"reverse_row_4",0,2377,2356,2,218,226571,"Rhinosciurus laticaudatus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Rhinosciurus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559953814,"KY410992.1",0,2156,2170,"226571",2,"reverse_row_4",0,2372,2351,2,216,226571,"Rhinosciurus laticaudatus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Rhinosciurus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559953827,"KY410993.1",0,2190,2204,"226558",2,"reverse_row_4",0,2417,2396,2,227,226558,"Lariscus insignis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Lariscus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559953869,"KY410996.1",0,2186,2202,"64681",2,"reverse_row_4",0,2411,2390,2,225,64681,"Funambulus pennantii",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Funambulus",NA,NA,"Euarchontoglires",NA,"Funambulini",NA,NA,NA,NA,NA
"forward_row_1",1244551816,"KY678348.1",3,2148,2167,"9275",2,"reverse_row_4",1,2367,2346,2,219,9275,"Thylacinus cynocephalus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Dasyuromorphia","Thylacinidae",NA,"Thylacinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1227110593,"KY980789.1",1,908,922,"274618",2,"reverse_row_2",0,1095,1074,2,187,274618,"Schistocerca literosa",NA,"Metazoa","Arthropoda","Hexapoda",NA,"Insecta","Pterygota","Orthoptera","Acrididae","Cyrtacanthacridinae","Schistocerca","Acrididea",NA,NA,"Acridoidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1050359,"L41466.1",1,164,180,"43627",2,"reverse_row_4",1,363,342,2,199,43627,"Sceloporus magister",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Lepidosauria",NA,"Squamata","Phrynosomatidae","Phrynosomatinae","Sceloporus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2050454726,"LC633294.1",2,204,221,"2838954",2,"reverse_row_1",3,377,356,2,173,2838954,"Vinaphilus unicus",NA,"Metazoa","Arthropoda","Myriapoda",NA,"Chilopoda","Pleurostigmophora","Geophilomorpha","Gonibregmatidae",NA,"Vinaphilus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1795718830,"LR742769.1",0,2113,2129,"9615",2,"reverse_row_4",0,2338,2317,2,225,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",1795718839,"LR742778.1",0,2111,2127,"9615",2,"reverse_row_4",0,2336,2315,2,225,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",1795718844,"LR742783.1",0,2133,2149,"9615",2,"reverse_row_4",0,2358,2337,2,225,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",1795718845,"LR742784.1",0,2052,2068,"9615",2,"reverse_row_4",1,2277,2258,2,225,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",1795735156,"LR742858.1",0,2151,2167,"9615",2,"reverse_row_4",0,2376,2355,2,225,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",1795715360,"LR745068.1",0,2151,2167,"9615",2,"reverse_row_4",0,2376,2355,2,225,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",1795715372,"LR745080.1",0,2151,2167,"9615",2,"reverse_row_4",1,2376,2357,2,225,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",1795715374,"LR745082.1",0,2151,2167,"9615",2,"reverse_row_4",0,2376,2355,2,225,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",1795715376,"LR745084.1",0,2151,2167,"9615",2,"reverse_row_4",0,2376,2355,2,225,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",1795715401,"LR745109.1",0,2151,2167,"9615",2,"reverse_row_4",0,2376,2355,2,225,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",2031777360,"LR884211.1",1,2157,2173,"9925",2,"reverse_row_4",0,2376,2355,2,219,9925,"Capra hircus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Caprinae","Capra","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1468550250,"LS992578.1",2,2157,2173,"9925",2,"reverse_row_4",0,2376,2355,2,219,9925,"Capra hircus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Caprinae","Capra","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1468550280,"LS992597.1",0,2157,2173,"9925",2,"reverse_row_4",0,2376,2355,2,219,9925,"Capra hircus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Caprinae","Capra","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1468550303,"LS992620.1",0,2157,2170,"9925",2,"reverse_row_4",0,2376,2355,2,219,9925,"Capra hircus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Caprinae","Capra","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1468550311,"LS992628.1",0,2157,2173,"9925",2,"reverse_row_4",0,2376,2355,2,219,9925,"Capra hircus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Caprinae","Capra","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1468550318,"LS992635.1",0,2157,2173,"9925",2,"reverse_row_4",0,2376,2355,2,219,9925,"Capra hircus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Caprinae","Capra","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1468550324,"LS992641.1",0,2157,2173,"9925",2,"reverse_row_4",0,2376,2355,2,219,9925,"Capra hircus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Caprinae","Capra","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1468550340,"LS992657.1",0,2157,2173,"9925",2,"reverse_row_4",0,2371,2355,2,214,9925,"Capra hircus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Caprinae","Capra","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1468550343,"LS992660.1",0,2157,2173,"9925",2,"reverse_row_4",0,2376,2355,2,219,9925,"Capra hircus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Caprinae","Capra","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1800684258,"LS997906.1",0,2725,2741,"9606",2,"reverse_row_4",0,2944,2923,2,219,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1800684260,"LS997908.1",0,2724,2740,"9606",2,"reverse_row_4",0,2943,2922,2,219,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1228317753,"MF056650.1",0,2308,2324,"9606",2,"reverse_row_4",0,2526,2506,2,218,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1280120411,"MF134663.1",2,2174,2190,"1983743",2,"reverse_row_4",0,2398,2377,2,224,1983743,"Haringtonhippus francisci",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Perissodactyla","Equidae",NA,"Haringtonhippus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1253212675,"MF588795.1",0,2702,2718,"9606",2,"reverse_row_4",0,2921,2900,2,219,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1253213123,"MF588827.1",0,2697,2713,"9606",2,"reverse_row_4",0,2916,2895,2,219,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1273270387,"MF593978.1",0,3004,3018,"9644",2,"reverse_row_4",0,3226,3205,2,222,9644,"Ursus arctos",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Ursidae",NA,"Ursus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1487658331,"MG010520.1",1,185,199,"6645",2,"reverse_row_6",0,408,387,2,223,6645,"Octopus vulgaris",NA,"Metazoa","Mollusca",NA,NA,"Cephalopoda","Coleoidea","Octopoda","Octopodidae",NA,"Octopus",NA,NA,"Octopodiformes",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1487658343,"MG010532.1",1,186,202,"2447850",2,"reverse_row_6",0,408,387,2,222,2447850,"Amphioctopus burryi",NA,"Metazoa","Mollusca",NA,NA,"Cephalopoda","Coleoidea","Octopoda","Octopodidae",NA,"Amphioctopus",NA,NA,"Octopodiformes",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1487658344,"MG010533.1",1,186,202,"2447850",2,"reverse_row_6",0,409,388,2,223,2447850,"Amphioctopus burryi",NA,"Metazoa","Mollusca",NA,NA,"Cephalopoda","Coleoidea","Octopoda","Octopodidae",NA,"Amphioctopus",NA,NA,"Octopodiformes",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1487658352,"MG010541.1",1,185,199,"2447859",2,"reverse_row_6",0,411,390,2,226,2447859,"Octopus sp. octo110",NA,"Metazoa","Mollusca",NA,NA,"Cephalopoda","Coleoidea","Octopoda","Octopodidae",NA,"Octopus",NA,NA,"Octopodiformes",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1487658353,"MG010542.1",1,185,199,"2447860",2,"reverse_row_6",0,411,390,2,226,2447860,"Octopus sp. octo175",NA,"Metazoa","Mollusca",NA,NA,"Cephalopoda","Coleoidea","Octopoda","Octopodidae",NA,"Octopus",NA,NA,"Octopodiformes",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1487658354,"MG010543.1",1,184,198,"2447861",2,"reverse_row_6",0,410,389,2,226,2447861,"Octopus sp. octo177",NA,"Metazoa","Mollusca",NA,NA,"Cephalopoda","Coleoidea","Octopoda","Octopodidae",NA,"Octopus",NA,NA,"Octopodiformes",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1487658355,"MG010544.1",1,186,200,"2447862",2,"reverse_row_6",0,412,391,2,226,2447862,"Octopus sp. octo180",NA,"Metazoa","Mollusca",NA,NA,"Cephalopoda","Coleoidea","Octopoda","Octopodidae",NA,"Octopus",NA,NA,"Octopodiformes",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1566350115,"MG021079.1",2,12890,12874,"2506508",2,"reverse_row_2",0,12697,12716,2,193,2506508,"Mimastra sp. REN-2018",NA,"Metazoa","Arthropoda","Hexapoda",NA,"Insecta","Pterygota","Coleoptera","Chrysomelidae","Galerucinae","Mimastra","Cucujiformia",NA,NA,"Chrysomeloidea","Luperini",NA,NA,NA,NA,NA
"forward_row_1",1566615839,"MG663319.1",1,2048,2067,"1672231",2,"reverse_row_4",0,2298,2277,2,250,1672231,"Physalaemus erythros",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Anura","Leptodactylidae","Leiuperinae","Physalaemus",NA,NA,"Batrachia","Hyloidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1535685334,"MH043584.1",0,2714,2730,"9606",2,"reverse_row_4",0,2933,2912,2,219,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1540587024,"MH056213.1",0,2113,2129,"320637",2,"reverse_row_4",0,2329,2308,2,216,320637,"Rhynchocyon petersi",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Macroscelidea","Macroscelididae",NA,"Rhynchocyon",NA,NA,"Afrotheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1771806463,"MH894759.1",1,2640,2656,"9606",2,"reverse_row_4",0,2859,2838,2,219,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1616238734,"MK059642.1",0,2716,2732,"9606",2,"reverse_row_4",0,2935,2914,2,219,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1573757615,"MK177462.1",0,2126,2140,"141262",2,"reverse_row_4",0,2350,2329,2,224,141262,"Andrias davidianus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Caudata","Cryptobranchidae",NA,"Andrias",NA,NA,"Batrachia","Cryptobranchoidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1573757643,"MK177464.1",0,2103,2117,"141262",2,"reverse_row_4",0,2327,2306,2,224,141262,"Andrias davidianus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Caudata","Cryptobranchidae",NA,"Andrias",NA,NA,"Batrachia","Cryptobranchoidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1573757713,"MK177469.1",0,2114,2128,"141262",2,"reverse_row_4",0,2339,2318,2,225,141262,"Andrias davidianus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Caudata","Cryptobranchidae",NA,"Andrias",NA,NA,"Batrachia","Cryptobranchoidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1573757769,"MK177473.1",0,2119,2133,"141262",2,"reverse_row_4",0,2344,2323,2,225,141262,"Andrias davidianus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Caudata","Cryptobranchidae",NA,"Andrias",NA,NA,"Batrachia","Cryptobranchoidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1573757797,"MK177475.1",0,2122,2136,"141262",2,"reverse_row_4",0,2347,2326,2,225,141262,"Andrias davidianus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Caudata","Cryptobranchidae",NA,"Andrias",NA,NA,"Batrachia","Cryptobranchoidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1709856577,"MK755068.1",2,187,204,"313647",2,"reverse_row_6",1,373,353,2,186,313647,"Theodoxus numidicus",NA,"Metazoa","Mollusca",NA,NA,"Gastropoda","Neritimorpha","Cycloneritida","Neritidae",NA,"Theodoxus",NA,NA,NA,"Neritoidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1828713957,"MK909147.1",0,2139,2153,"102233",2,"reverse_row_4",1,2361,2341,2,222,102233,"Rhinoceros sondaicus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Perissodactyla","Rhinocerotidae",NA,"Rhinoceros",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1789850003,"MK937006.1",0,2087,2103,"9612",2,"reverse_row_4",0,2312,2291,2,225,9612,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1789850151,"MK937017.1",0,2152,2167,"9612",2,"reverse_row_4",0,2377,2356,2,225,9612,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1789850485,"MK937041.1",0,2119,2135,"9612",2,"reverse_row_4",0,2344,2323,2,225,9612,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1789850513,"MK937043.1",0,1981,1995,"9612",2,"reverse_row_4",0,2206,2185,2,225,9612,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1825512551,"MN006862.1",0,2676,2692,"9606",2,"reverse_row_4",0,2895,2874,2,219,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1934479816,"MN304803.1",0,1608,1622,"2779808",2,"reverse_row_4",0,1808,1787,2,200,2779808,"Geocapromys columbianus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Capromyidae",NA,"Geocapromys",NA,NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2154379668,"MN400057.1",1,8345,8359,"2878514",2,"reverse_row_2",1,8526,8506,2,181,2878514,"Amalda sp. M325913",NA,"Metazoa","Mollusca",NA,NA,"Gastropoda","Caenogastropoda","Neogastropoda","Olividae",NA,"Amalda",NA,NA,NA,"Volutoidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1868369484,"MN616943.1",0,2130,2144,"39053",2,"reverse_row_4",0,2350,2329,2,220,39053,"Mammut americanum",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Proboscidea","Elephantidae",NA,"Mammut",NA,NA,"Afrotheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1868369553,"MN616948.1",0,2147,2161,"39053",2,"reverse_row_4",0,2367,2346,2,220,39053,"Mammut americanum",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Proboscidea","Elephantidae",NA,"Mammut",NA,NA,"Afrotheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1868369567,"MN616949.1",0,2109,2123,"39053",2,"reverse_row_4",0,2329,2308,2,220,39053,"Mammut americanum",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Proboscidea","Elephantidae",NA,"Mammut",NA,NA,"Afrotheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1827515107,"MN699622.1",0,2127,2143,"9615",2,"reverse_row_4",0,2352,2331,2,225,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",1827515149,"MN699625.1",0,2137,2153,"9615",2,"reverse_row_4",0,2362,2341,2,225,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",1827515247,"MN699632.1",0,2143,2157,"9615",2,"reverse_row_4",0,2368,2347,2,225,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",1823524963,"MN816302.1",0,2153,2169,"1497438",2,"reverse_row_4",0,2372,2351,2,219,1497438,"Casinycteris ophiodon",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Pteropodidae","Rousettinae","Casinycteris",NA,NA,"Laurasiatheria","Pteropodoidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1824434255,"MN921756.1",1,545,564,"2041065",2,"reverse_row_4",0,805,783,2,260,2041065,"Boana picturata",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Anura","Hylidae","Hylinae","Boana",NA,NA,"Batrachia","Hyloidea","Cophomantini",NA,NA,NA,NA,NA
"forward_row_1",1824434275,"MN921776.1",1,523,542,"2041065",2,"reverse_row_4",0,783,761,2,260,2041065,"Boana picturata",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Anura","Hylidae","Hylinae","Boana",NA,NA,"Batrachia","Hyloidea","Cophomantini",NA,NA,NA,NA,NA
"forward_row_1",1996610731,"MT636094.1",0,2103,2117,"99490",2,"reverse_row_4",0,2323,2302,2,220,99490,"Loxodonta cyclotis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Proboscidea","Elephantidae",NA,"Loxodonta",NA,NA,"Afrotheria",NA,NA,NA,NA,NA,NA,NA
